cxc_id,num_cta,cod_apli_prod,descri_cod_apli_prod,cod_trn,descri_cod_trn,creation_date,reference_date,vlr_original,target_paid_120d,payment_probability_120d_oof,risk_segment,expected_full_recovery_120d,expected_non_full_recovery_exposure_120d
CXC_000148,47096744736,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-13,2025-10-11,2139.33,0,0.3170413757156815,alto_riesgo,678.2561263098288,1461.073873690171
CXC_000149,50487240483,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-05,2025-10-11,5439.64,0,0.24016347498505725,alto_riesgo,1306.402845067717,4133.237154932283
CXC_000150,26496973560,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-17,2025-10-11,3502.34,0,0.23660601579621862,alto_riesgo,828.6747133637284,2673.6652866362715
CXC_000151,62492643890,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-02,2025-10-11,1957.66,0,0.5016809377196874,riesgo_medio,982.1207045363232,975.5392954636769
CXC_000152,58165812458,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2025-04-20,2025-10-11,1253.16,1,0.4567078010824283,riesgo_medio,572.327948004456,680.8320519955441
CXC_000153,58475748687,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-13,2025-10-11,5276.72,0,0.35427176601461907,alto_riesgo,1869.3929131646607,3407.3270868353393
CXC_000154,78346758244,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-12-07,2025-10-11,300.55,0,0.3252111345030862,alto_riesgo,97.74220647490256,202.80779352509748
CXC_000155,21707989947,D,CORRIENTE,2010,TRANSFERENCIA BANCA MOVIL,2024-10-12,2025-10-11,973.16,0,0.386485659031827,alto_riesgo,376.1123839434128,597.0476160565871
CXC_000156,72243604780,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-02,2025-10-11,458.86,0,0.278733763355155,alto_riesgo,127.89977465314642,330.9602253468536
CXC_000157,99651719126,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-06,2025-10-11,1234.49,0,0.65172321119015,probable_pago,804.5457869821282,429.94421301787173
CXC_000158,65668137263,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-05,2025-10-11,34616.95,0,0.3896200733804592,alto_riesgo,13487.458599207685,21129.491400792314
CXC_000159,96084401973,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-05-23,2025-10-11,7070.58,1,0.693265982293769,probable_pago,4901.792589086677,2168.7874109133227
CXC_000160,34233992193,S,AHORRO,137,COMISION RETIRO CANAL A,2025-04-15,2025-10-11,3227.13,0,0.4615437887011636,riesgo_medio,1489.461806831186,1737.6681931688142
CXC_000161,20366315404,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-22,2025-10-11,588.44,0,0.6586424030186879,probable_pago,387.57153563231674,200.8684643676833
CXC_000162,18042294667,S,AHORRO,1726,TRANSFERENCIA CANAL QR,2025-05-20,2025-10-11,703.62,1,0.7443986167471834,probable_pago,523.7737547156532,179.8462452843468
CXC_000163,64650299323,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-14,2025-10-11,600.44,0,0.5711013170158814,riesgo_medio,342.9120747890159,257.52792521098417
CXC_000164,40125015604,S,AHORRO,349,ABONO CREDITO MORA,2025-01-12,2025-10-11,4868.34,0,0.33831300954841,alto_riesgo,1647.0227569049064,3221.317243095094
CXC_000165,33720100334,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-02,2025-10-11,1149.56,0,0.3022941377624999,alto_riesgo,347.50524900625936,802.0547509937405
CXC_000166,85955438449,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-26,2025-10-11,1689.42,1,0.6601651909485597,probable_pago,1115.2962768923157,574.1237231076842
CXC_000167,19854475200,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-01-17,2025-10-11,157.9,0,0.21323517619474866,alto_riesgo,33.669834321150816,124.23016567884919
CXC_000168,48227632139,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-10-20,2025-10-11,1769.52,0,0.18941931980164947,alto_riesgo,335.18127477541475,1434.3387252245852
CXC_000169,38729259112,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-06-04,2025-10-11,13718.19,1,0.7076145137976251,probable_pago,9707.190347033442,4010.9996529665577
CXC_000170,72981754643,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-20,2025-10-11,662.21,0,0.5194433666386751,riesgo_medio,343.980591821797,318.229408178203
CXC_000171,12844959102,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-05,2025-10-11,1763.71,1,0.7157432171746766,probable_pago,1262.3634695631488,501.34653043685114
CXC_000172,84054830022,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-20,2025-10-11,11009.58,0,0.5210805900536409,riesgo_medio,5736.878442642764,5272.701557357236
CXC_000173,99702646715,S,AHORRO,70,TRANSFERENCIA BILLETERA DIGITAL,2025-04-09,2025-10-11,1802.11,1,0.6926619215981674,probable_pago,1248.2529755312735,553.8570244687265
CXC_000174,64365622587,S,AHORRO,1388,COMISION EXPEDICION DOCUMENTO,2025-07-02,2025-10-11,668.81,1,0.9116274350411749,alta_probabilidad_pago,609.7055448298881,59.104455170111784
CXC_000175,91261122326,S,AHORRO,798,PAGO SEGURO FINANCIERO,2025-01-31,2025-10-11,2624.55,1,0.4010182278349963,riesgo_medio,1052.4923898643397,1572.0576101356605
CXC_000176,16136237208,D,CORRIENTE,87,CARGO FISCAL IVA COMISION B,2025-01-11,2025-10-11,7628.38,1,0.24104870257834593,alto_riesgo,1838.8111017746025,5789.568898225398
CXC_000177,74171185135,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-17,2025-10-11,13342.65,0,0.2637305765937259,alto_riesgo,3518.8647777882766,9823.785222211724
CXC_000178,92728655113,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-10-12,2025-10-11,809.07,0,0.19456682164671066,alto_riesgo,157.4181783897042,651.6518216102958
CXC_000179,21313151242,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-19,2025-10-11,1129.28,1,0.3708083795126358,alto_riesgo,418.74648681602935,710.5335131839706
CXC_000180,80441215192,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-31,2025-10-11,3680.91,0,0.5135197688058506,riesgo_medio,1890.2200521951434,1790.6899478048565
CXC_000181,41465578450,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-16,2025-10-11,468.67,1,0.45273277986464666,riesgo_medio,212.18227193916397,256.48772806083605
CXC_000182,24847600239,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-06,2025-10-11,3397.11,0,0.26140107430279763,alto_riesgo,888.008203524777,2509.101796475223
CXC_000183,16101240150,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-02,2025-10-11,1582.69,0,0.2665880495768178,alto_riesgo,421.9262401847338,1160.7637598152662
CXC_000184,98022951861,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-23,2025-10-11,763.23,0,0.26284303046232804,alto_riesgo,200.60968613976263,562.6203138602374
CXC_000185,84665082165,S,AHORRO,1833,CARGO FISCAL IVA B,2024-12-30,2025-10-11,349.68,0,0.07479783066941095,alto_riesgo,26.155305428479622,323.5246945715204
CXC_000186,76742424550,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-13,2025-10-11,3055.25,0,0.3143077714814034,alto_riesgo,960.2888188185576,2094.9611811814425
CXC_000187,64291502533,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-06-10,2025-10-11,847.68,1,0.766055612327704,probable_pago,649.3700214579482,198.30997854205185
CXC_000188,35504930795,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-27,2025-10-11,5089.69,0,0.5021010678090777,riesgo_medio,2555.5387838171846,2534.151216182815
CXC_000189,52223933829,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-05,2025-10-11,4738.65,1,0.7565096790139259,probable_pago,3584.8345904593393,1153.81540954066
CXC_000190,22925905709,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-12-11,2025-10-11,385.91,0,0.39524929762527655,alto_riesgo,152.53065644657048,233.37934355342952
CXC_000191,14031925170,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-13,2025-10-11,1755.05,1,0.44270277642736305,riesgo_medio,776.9655077688435,978.0844922311566
CXC_000192,75360386010,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-04,2025-10-11,367.81,1,0.3254155129008968,alto_riesgo,119.69107980007885,248.11892019992112
CXC_000193,52792982368,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-23,2025-10-11,11600.93,0,0.32187025694285826,alto_riesgo,3733.9943198761125,7866.935680123888
CXC_000194,92536242287,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-29,2025-10-11,2088.4,0,0.2934266562638832,alto_riesgo,612.7922289414937,1475.6077710585064
CXC_000195,27059026864,S,AHORRO,137,COMISION RETIRO CANAL A,2025-01-02,2025-10-11,927.42,1,0.25468206530488313,alto_riesgo,236.1972410050547,691.2227589949453
CXC_000196,70870258790,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-11,2025-10-11,3012.3,0,0.2819240391192667,alto_riesgo,849.2397830389672,2163.060216961033
CXC_000197,43052963068,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-03,2025-10-11,23992.6,0,0.43201134217594717,riesgo_medio,10365.07532829063,13627.524671709369
CXC_000198,46849451870,S,AHORRO,349,ABONO CREDITO MORA,2025-06-19,2025-10-11,3458.4,1,0.795573874729578,probable_pago,2751.4126883647723,706.9873116352276
CXC_000199,99795429791,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-10-14,2025-10-11,12707.91,0,0.16817518695989195,alto_riesgo,2137.1551401194806,10570.754859880519
CXC_000200,26097751232,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-29,2025-10-11,1408.57,0,0.3205284157963945,alto_riesgo,451.4867106383274,957.0832893616724
CXC_000201,33952091735,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-19,2025-10-11,2614.83,1,0.45855960655518674,riesgo_medio,1199.055416008699,1415.7745839913011
CXC_000202,68122370165,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-10,2025-10-11,17027.72,0,0.2582214807815038,alto_riesgo,4396.923072732829,12630.796927267174
CXC_000203,77553835953,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-21,2025-10-11,1612.9,1,0.6572727245376212,probable_pago,1060.1151774067293,552.7848225932707
CXC_000204,69598808505,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-10-16,2025-10-11,36142.98,0,0.2352927864846453,alto_riesgo,8504.182476058806,27638.7975239412
CXC_000205,52484589681,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-06-04,2025-10-11,1065.21,0,0.7645872639694349,probable_pago,814.4459994528818,250.7640005471183
CXC_000206,10690574584,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-29,2025-10-11,3267.62,1,0.7634747513407695,probable_pago,2494.745366976125,772.8746330238748
CXC_000207,14930621476,S,AHORRO,2287,RETIRO CANAL B,2024-11-24,2025-10-11,8449.47,1,0.39556139353423847,alto_riesgo,3342.2841278257415,5107.185872174257
CXC_000208,96236235704,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-12-27,2025-10-11,462.52,1,0.24302271424214197,alto_riesgo,112.4028657912755,350.1171342087245
CXC_000209,13819893242,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-02,2025-10-11,3408.66,1,0.2258730030891207,alto_riesgo,769.9242707097621,2638.7357292902375
CXC_000210,42662685693,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-05-28,2025-10-11,298.94,0,0.6101957698487976,probable_pago,182.41192343859956,116.52807656140043
CXC_000211,36702095625,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2024-11-30,2025-10-11,1061.28,0,0.23471880084449007,alto_riesgo,249.1023689602404,812.1776310397596
CXC_000212,15862994457,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-01-07,2025-10-11,7065.7,1,0.2957493618472056,alto_riesgo,2089.6762660038007,4976.0237339962
CXC_000213,89991571866,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-03-05,2025-10-11,4851.25,1,0.4964267555103339,riesgo_medio,2408.2902976695073,2442.9597023304927
CXC_000214,54070684637,S,AHORRO,301,PAGO TARJETA CREDITO B,2025-02-24,2025-10-11,25857.92,0,0.3892584730846774,alto_riesgo,10065.414456345741,15792.505543654257
CXC_000215,94384051142,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-03,2025-10-11,6826.61,1,0.5484617266125916,riesgo_medio,3744.134307510784,3082.475692489216
CXC_000216,51619532144,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-11,2025-10-11,1388.65,1,0.1781111703473259,alto_riesgo,247.33407670281414,1141.315923297186
CXC_000217,52472459682,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-05,2025-10-11,218.45,1,0.25819342144209617,alto_riesgo,56.402352914025904,162.04764708597406
CXC_000218,79896907551,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-02-02,2025-10-11,1170.77,0,0.33592241091836733,alto_riesgo,393.2878810308969,777.482118969103
CXC_000219,72554706891,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-03,2025-10-11,14672.13,1,0.7954845745912227,probable_pago,11671.453091397116,3000.676908602884
CXC_000220,48976901807,S,AHORRO,1705,TRANSFERENCIA BOTON DIGITAL,2025-05-30,2025-10-11,28419.69,1,0.7185412010529304,probable_pago,20420.718186151953,7998.971813848044
CXC_000221,29599525291,S,AHORRO,137,COMISION RETIRO CANAL A,2025-03-24,2025-10-11,5493.7,0,0.4347836428873883,riesgo_medio,2388.570898930445,3105.1291010695545
CXC_000222,65680958485,S,AHORRO,1705,TRANSFERENCIA BOTON DIGITAL,2024-10-26,2025-10-11,12780.25,0,0.20696675772367865,alto_riesgo,2645.086905398044,10135.163094601956
CXC_000223,53359148966,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-26,2025-10-11,9503.68,0,0.6468502461264524,probable_pago,6147.457747107043,3356.2222528929574
CXC_000224,91027085913,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-12-21,2025-10-11,4575.93,0,0.29724201421175583,alto_riesgo,1360.158650092,3215.7713499080005
CXC_000225,68665823454,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-12,2025-10-11,374.06,1,0.724962545183834,probable_pago,271.1794896514649,102.88051034853507
CXC_000226,56129235577,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-02-17,2025-10-11,14940.44,0,0.37391765994516474,alto_riesgo,5586.4943633511375,9353.945636648863
CXC_000227,95788829108,S,AHORRO,137,COMISION RETIRO CANAL A,2024-12-16,2025-10-11,871.64,0,0.31275763586400507,alto_riesgo,272.61206572450135,599.0279342754986
CXC_000228,69970122168,S,AHORRO,795,PAGO AUTOMATICO TARJETA B,2025-05-25,2025-10-11,432.53,1,0.1636170195680223,alto_riesgo,70.76926947375668,361.76073052624326
CXC_000229,11267614359,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-01,2025-10-11,226.7,1,0.3844996546813741,alto_riesgo,87.1660717162675,139.53392828373248
CXC_000230,76797841218,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-01,2025-10-11,5157.67,1,0.25663839349386985,alto_riesgo,1323.6561429715277,3834.013857028472
CXC_000231,67275623314,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-01,2025-10-11,10758.58,1,0.34111753077836193,alto_riesgo,3669.940244281469,7088.639755718531
CXC_000232,59353749304,S,AHORRO,333,CARGO FISCAL IVA A,2025-01-31,2025-10-11,475.42,0,0.2717164781611558,alto_riesgo,129.1794480473767,346.2405519526233
CXC_000233,53405307950,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-22,2025-10-11,3923.61,0,0.2836414111984874,alto_riesgo,1112.8982773924972,2810.711722607503
CXC_000234,56015051765,S,AHORRO,1288,COMPRA ESTABLECIMIENTO A,2025-04-10,2025-10-11,6227.48,0,0.6018047533634848,probable_pago,3747.727065476034,2479.7529345239655
CXC_000235,93633232549,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-04-26,2025-10-11,6513.5,1,0.5695126204616834,riesgo_medio,3709.520453377175,2803.979546622825
CXC_000236,37771171749,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-04-13,2025-10-11,4096.18,1,0.5148802082642557,riesgo_medio,2109.0420114878793,1987.1379885121212
CXC_000237,62065002101,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-06,2025-10-11,2485.9,0,0.5356090746254127,riesgo_medio,1331.4705986113136,1154.4294013886865
CXC_000239,60268401307,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-10-22,2025-10-11,502.81,1,0.20098837209293366,alto_riesgo,101.05896337204797,401.75103662795203
CXC_000240,22623631007,S,AHORRO,462,DEBITO TRANSACCION RECHAZADA,2025-05-25,2025-10-11,2646.69,1,0.733999124200355,probable_pago,1942.6681420298376,704.0218579701625
CXC_000241,20404781756,S,AHORRO,1249,CARGO MORA TARJETA B,2024-10-22,2025-10-11,5114.92,1,0.20965664415404492,alto_riesgo,1072.3769623164073,4042.5430376835925
CXC_000242,28599223641,S,AHORRO,137,COMISION RETIRO CANAL A,2025-02-09,2025-10-11,354.71,1,0.3457829601200542,alto_riesgo,122.65267378418443,232.05732621581558
CXC_000243,50919144149,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-06-18,2025-10-11,17509.18,1,0.7665396489992007,probable_pago,13421.480691463825,4087.6993085361755
CXC_000244,84868521385,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-29,2025-10-11,2686.15,1,0.37053348845378953,alto_riesgo,995.3085300101468,1690.8414699898533
CXC_000245,17100367719,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-09,2025-10-11,8070.48,0,0.5395267164375506,riesgo_medio,4354.239574474923,3716.2404255250767
CXC_000246,13850290240,S,AHORRO,2133,RETIRO CIERRE CUENTA A,2025-07-12,2025-10-11,1802.54,1,0.851656180008768,alta_probabilidad_pago,1535.1443307130046,267.39566928699537
CXC_000247,10601583388,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-07-04,2025-10-11,12371.44,1,0.8186306447657478,alta_probabilidad_pago,10127.639903880763,2243.8000961192374
CXC_000248,53199725539,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-21,2025-10-11,3368.84,0,0.2672834586163831,alto_riesgo,900.4352067252161,2468.4047932747844
CXC_000249,82061193504,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-08,2025-10-11,47.06,0,0.2945503576392294,alto_riesgo,13.861539830502135,33.198460169497864
CXC_000250,61431694943,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-11,2025-10-11,8329.63,1,0.31526241383912346,alto_riesgo,2626.0192601867775,5703.610739813222
CXC_000251,34027935927,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-11-17,2025-10-11,847.44,1,0.28716583636608356,alto_riesgo,243.35581637007388,604.0841836299261
CXC_000252,46097019292,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-10,2025-10-11,3355.12,1,0.44777930225352663,riesgo_medio,1502.3532925768523,1852.7667074231479
CXC_000253,33286059120,S,AHORRO,333,CARGO FISCAL IVA A,2024-12-24,2025-10-11,3118.47,1,0.3320245554718074,alto_riesgo,1035.4086155021673,2083.0613844978325
CXC_000254,59616951512,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-18,2025-10-11,2068.96,0,0.48354781598787683,riesgo_medio,1000.4410893662777,1068.5189106337225
CXC_000256,20353739575,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-07,2025-10-11,11561.64,1,0.38120417838309706,alto_riesgo,4407.34547696115,7154.29452303885
CXC_000257,58372846457,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-03,2025-10-11,330.66,1,0.5292188330068258,riesgo_medio,174.99149932203704,155.66850067796298
CXC_000258,26922002873,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-11,2025-10-11,51.75,0,0.4092229646257747,riesgo_medio,21.17728841938384,30.57271158061616
CXC_000259,74130268119,S,AHORRO,2262,RETIRO CIERRE CUENTA B,2025-05-09,2025-10-11,1329.39,1,0.17058380767313025,alto_riesgo,226.77240808258264,1102.6175919174175
CXC_000260,45167976689,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-07,2025-10-11,5488.47,0,0.43652130253822097,riesgo_medio,2395.8340733419495,3092.6359266580507
CXC_000261,42609136644,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-03,2025-10-11,1190.55,1,0.7437988031293928,probable_pago,885.5296650656986,305.02033493430133
CXC_000262,50654160422,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-10-11,2025-10-11,38438.71,0,0.11410926826316188,alto_riesgo,4386.213071079883,34052.49692892011
CXC_000263,47684781018,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-02-05,2025-10-11,10340.89,0,0.362639558342177,alto_riesgo,3750.015782465034,6590.874217534965
CXC_000264,46100973256,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-19,2025-10-11,3023.38,1,0.3551823629189735,alto_riesgo,1073.8512524019661,1949.5287475980342
CXC_000265,84236203303,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-06,2025-10-11,34611.52,0,0.34431111936589653,alto_riesgo,11917.131194155114,22694.388805844883
CXC_000266,48587736751,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-14,2025-10-11,3636.54,0,0.43178311779655565,riesgo_medio,1570.1965791918865,2066.3434208081135
CXC_000267,71444836883,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-06-04,2025-10-11,3222.59,1,0.5011366290672289,riesgo_medio,1614.9578894657611,1607.632110534239
CXC_000268,25904864041,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-04-03,2025-10-11,1499.61,1,0.5886115259812498,riesgo_medio,882.6877304767419,616.922269523258
CXC_000269,83388493654,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-04,2025-10-11,17452.91,1,0.7923768601589584,probable_pago,13829.282026436886,3623.6279735631138
CXC_000270,17935666449,D,CORRIENTE,1049,TRASLADO INTERBANCOS VIRTUAL,2024-12-26,2025-10-11,317.52,1,0.3939930982705562,alto_riesgo,125.10068856286699,192.419311437133
CXC_000271,92468563984,S,AHORRO,323,PAGO CUENTAS CANAL VIRTUAL,2024-11-12,2025-10-11,5256.07,0,0.28624178875718037,alto_riesgo,1504.506878632953,3751.5631213670463
CXC_000272,23781883457,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-01-04,2025-10-11,6404.24,0,0.3041935822791299,alto_riesgo,1948.1287073752949,4456.111292624704
CXC_000273,32265029815,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-02-17,2025-10-11,1518.95,0,0.38662645831904524,alto_riesgo,587.2662588637138,931.6837411362861
CXC_000274,82311788915,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-17,2025-10-11,3159.74,0,0.3575357801160004,alto_riesgo,1129.720105863731,2030.0198941362687
CXC_000275,69427407019,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-27,2025-10-11,2912.66,0,0.5071751216940968,riesgo_medio,1477.2286899535281,1435.4313100464717
CXC_000276,67872470568,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-12,2025-10-11,6017.25,1,0.7275029071385918,probable_pago,4377.566867979692,1639.6831320203087
CXC_000277,72297896625,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-23,2025-10-11,1904.32,0,0.44183968469625334,riesgo_medio,841.4041483607691,1062.9158516392308
CXC_000278,94823341764,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2024-12-06,2025-10-11,2495.02,1,0.3673618768074828,alto_riesgo,916.5752298722057,1578.4447701277943
CXC_000279,89654049928,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-29,2025-10-11,212.14,1,0.2597873327678466,alto_riesgo,55.111284773370976,157.028715226629
