source_row_id,cxc_id,cod_apli_prod,descri_cod_apli_prod,num_cta,cod_trn,descri_cod_trn,creation_date,last_payment_date,reference_date,vlr_original,vlr_pagado,vlr_pendiente_pago,age_days,days_since_last_payment,days_creation_to_last_payment,recovery_rate,pending_rate,payment_status,is_fully_paid,is_partially_paid,is_unpaid,is_amount_consistent,has_payment_date_without_paid_amount,age_bucket
119,CXC_000119,S,AHORRO,15874406932,87,CARGO FISCAL IVA COMISION B,2025-04-18,2025-06-17,2025-10-11,96.88,96.88,0.0,176,116,60,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
120,CXC_000120,S,AHORRO,87536673350,834,CARGO FISCAL TRANSACCIONAL,2024-11-08,2024-12-12,2025-10-11,10869.64,10869.64,0.0,337,303,34,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
121,CXC_000121,S,AHORRO,44915877052,627,TRANSFERENCIA BILLETERA A,2025-01-19,2025-06-29,2025-10-11,342.63,342.63,0.0,265,104,161,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
122,CXC_000122,S,AHORRO,41642147834,1288,COMPRA ESTABLECIMIENTO A,2025-05-01,2025-07-05,2025-10-11,1173.12,1173.12,0.0,163,98,65,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
123,CXC_000123,S,AHORRO,11993485980,1642,CXC DEPOSITO CANAL,2025-03-18,2025-04-07,2025-10-11,1774.98,1774.98,0.0,207,187,20,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
124,CXC_000124,S,AHORRO,60029393499,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-27,2024-12-07,2025-10-11,1278.77,1278.77,0.0,318,308,10,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
125,CXC_000125,S,AHORRO,94824833944,834,CARGO FISCAL TRANSACCIONAL,2025-06-01,2025-06-09,2025-10-11,28055.76,28055.76,0.0,132,124,8,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
126,CXC_000126,S,AHORRO,28051623571,834,CARGO FISCAL TRANSACCIONAL,2025-01-11,2025-05-29,2025-10-11,314.19,314.19,0.0,273,135,138,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
127,CXC_000127,S,AHORRO,70670024741,1517,COBRO SERVICIO TRANSPORTE,2024-12-06,2025-01-02,2025-10-11,1243.0,1243.0,0.0,309,282,27,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
128,CXC_000128,S,AHORRO,58355412696,1517,COBRO SERVICIO TRANSPORTE,2025-05-31,2025-08-11,2025-10-11,5910.59,5910.59,0.0,133,61,72,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
129,CXC_000129,S,AHORRO,71715808242,1705,TRANSFERENCIA BOTON DIGITAL,2024-11-30,2025-01-15,2025-10-11,951.3,951.3,0.0,315,269,46,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
130,CXC_000130,S,AHORRO,19010919714,2107,CARGO FISCAL IVA TRASLADO,2025-06-19,2025-09-18,2025-10-11,2220.33,2220.33,0.0,114,23,91,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
131,CXC_000131,S,AHORRO,37348865092,1157,COMISION CONSULTA SALDO,2025-03-05,2025-10-10,2025-10-11,197.2,197.2,0.0,220,1,219,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
132,CXC_000132,S,AHORRO,52616572412,834,CARGO FISCAL TRANSACCIONAL,2025-04-18,2025-07-22,2025-10-11,3035.78,3035.78,0.0,176,81,95,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
133,CXC_000133,S,AHORRO,73589007280,333,CARGO FISCAL IVA A,2024-10-17,2025-07-28,2025-10-11,4063.58,4063.58,0.0,359,75,284,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
134,CXC_000134,S,AHORRO,50215918247,834,CARGO FISCAL TRANSACCIONAL,2025-05-27,2025-08-22,2025-10-11,1998.7,1998.7,0.0,137,50,87,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
135,CXC_000135,S,AHORRO,38289162324,87,CARGO FISCAL IVA COMISION B,2025-05-28,2025-09-09,2025-10-11,917.94,917.94,0.0,136,32,104,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
136,CXC_000136,S,AHORRO,69028408985,2274,CARGO FISCAL IVA CANAL VIRTUAL,2025-03-03,2025-04-21,2025-10-11,751.91,751.91,0.0,222,173,49,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
137,CXC_000137,S,AHORRO,26735455988,1517,COBRO SERVICIO TRANSPORTE,2025-01-11,2025-07-22,2025-10-11,4433.77,4433.77,0.0,273,81,192,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
138,CXC_000138,S,AHORRO,15196242758,834,CARGO FISCAL TRANSACCIONAL,2025-04-02,2025-08-24,2025-10-11,1859.35,1859.35,0.0,192,48,144,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
139,CXC_000139,S,AHORRO,60773906905,2285,APERTURA INVERSION VIRTUAL,2024-10-26,2025-07-03,2025-10-11,2019.18,2019.18,0.0,350,100,250,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
140,CXC_000140,S,AHORRO,93910877400,834,CARGO FISCAL TRANSACCIONAL,2025-01-03,2025-08-27,2025-10-11,1894.29,1894.29,0.0,281,45,236,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
141,CXC_000141,S,AHORRO,34689399752,1517,COBRO SERVICIO TRANSPORTE,2024-12-25,2025-08-27,2025-10-11,6335.09,5701.58,633.51,290,45,245,0.9,0.1,pago_parcial,0,1,0,1,0,181_360_dias
142,CXC_000142,S,AHORRO,50770802235,834,CARGO FISCAL TRANSACCIONAL,2025-05-11,2025-05-17,2025-10-11,7759.61,7759.61,0.0,153,147,6,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
143,CXC_000143,S,AHORRO,79015578681,1517,COBRO SERVICIO TRANSPORTE,2025-05-23,2025-08-23,2025-10-11,1784.95,1784.95,0.0,141,49,92,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
144,CXC_000144,S,AHORRO,34740006363,834,CARGO FISCAL TRANSACCIONAL,2025-01-13,2025-04-08,2025-10-11,729.71,656.74,72.97,271,186,85,0.900001,0.099999,pago_parcial,0,1,0,1,0,181_360_dias
145,CXC_000145,S,AHORRO,12970979980,834,CARGO FISCAL TRANSACCIONAL,2025-04-23,2025-08-25,2025-10-11,10343.08,9222.26,1120.82,171,47,124,0.891636,0.108364,pago_parcial,0,1,0,1,0,91_180_dias
146,CXC_000146,S,AHORRO,44408478571,1517,COBRO SERVICIO TRANSPORTE,2024-11-30,2025-01-09,2025-10-11,618.77,618.77,0.0,315,275,40,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
147,CXC_000147,D,CORRIENTE,29335940537,497,PAGO SERVICIO ELECTRONICO,2025-01-23,2025-05-27,2025-10-11,2524.26,2116.73,407.53,261,137,124,0.838555,0.161445,pago_parcial,0,1,0,1,0,181_360_dias
148,CXC_000148,S,AHORRO,47096744736,834,CARGO FISCAL TRANSACCIONAL,2024-12-13,2025-07-30,2025-10-11,2139.33,2139.33,0.0,302,73,229,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
149,CXC_000149,S,AHORRO,50487240483,834,CARGO FISCAL TRANSACCIONAL,2024-11-05,2025-06-13,2025-10-11,5439.64,5439.64,0.0,340,120,220,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
150,CXC_000150,S,AHORRO,26496973560,834,CARGO FISCAL TRANSACCIONAL,2024-11-17,2025-10-05,2025-10-11,3502.34,3502.34,0.0,328,6,322,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
151,CXC_000151,S,AHORRO,62492643890,497,PAGO SERVICIO ELECTRONICO,2025-03-02,2025-09-22,2025-10-11,1957.66,1957.66,0.0,223,19,204,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
152,CXC_000152,S,AHORRO,58165812458,2010,TRANSFERENCIA BANCA MOVIL,2025-04-20,2025-07-18,2025-10-11,1253.16,1253.16,0.0,174,85,89,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
153,CXC_000153,S,AHORRO,58475748687,1517,COBRO SERVICIO TRANSPORTE,2024-12-13,2025-08-07,2025-10-11,5276.72,0.0,5276.72,302,65,237,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
154,CXC_000154,S,AHORRO,78346758244,2106,COMISION TRANSFERENCIA EXTERNA B,2024-12-07,2025-01-13,2025-10-11,300.55,0.0,300.55,308,271,37,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
155,CXC_000155,D,CORRIENTE,21707989947,2010,TRANSFERENCIA BANCA MOVIL,2024-10-12,2025-08-11,2025-10-11,973.16,0.0,973.16,364,61,303,0.0,1.0,sin_pago,0,0,1,1,1,361_mas_dias
156,CXC_000156,S,AHORRO,72243604780,834,CARGO FISCAL TRANSACCIONAL,2025-01-02,2025-05-10,2025-10-11,458.86,458.86,0.0,282,154,128,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
157,CXC_000157,S,AHORRO,99651719126,834,CARGO FISCAL TRANSACCIONAL,2025-05-06,2025-09-23,2025-10-11,1234.49,1234.49,0.0,158,18,140,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
158,CXC_000158,S,AHORRO,65668137263,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-05,2025-07-17,2025-10-11,34616.95,34616.95,0.0,220,86,134,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
159,CXC_000159,S,AHORRO,96084401973,2107,CARGO FISCAL IVA TRASLADO,2025-05-23,2025-06-02,2025-10-11,7070.58,7070.58,0.0,141,131,10,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
160,CXC_000160,S,AHORRO,34233992193,137,COMISION RETIRO CANAL A,2025-04-15,2025-10-01,2025-10-11,3227.13,2886.44,340.69,179,10,169,0.894429,0.105571,pago_parcial,0,1,0,1,0,91_180_dias
161,CXC_000161,S,AHORRO,20366315404,834,CARGO FISCAL TRANSACCIONAL,2025-05-22,2025-07-15,2025-10-11,588.44,0.0,588.44,142,88,54,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
162,CXC_000162,S,AHORRO,18042294667,1726,TRANSFERENCIA CANAL QR,2025-05-20,2025-06-27,2025-10-11,703.62,703.62,0.0,144,106,38,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
163,CXC_000163,S,AHORRO,64650299323,834,CARGO FISCAL TRANSACCIONAL,2025-04-14,2025-07-18,2025-10-11,600.44,540.4,60.04,180,85,95,0.900007,0.099993,pago_parcial,0,1,0,1,0,91_180_dias
164,CXC_000164,S,AHORRO,40125015604,349,ABONO CREDITO MORA,2025-01-12,2025-08-12,2025-10-11,4868.34,4868.34,0.0,272,60,212,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
165,CXC_000165,S,AHORRO,33720100334,1517,COBRO SERVICIO TRANSPORTE,2025-01-02,2025-07-24,2025-10-11,1149.56,1149.56,0.0,282,79,203,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
166,CXC_000166,S,AHORRO,85955438449,834,CARGO FISCAL TRANSACCIONAL,2025-05-26,2025-07-17,2025-10-11,1689.42,1689.42,0.0,138,86,52,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
167,CXC_000167,S,AHORRO,19854475200,1157,COMISION CONSULTA SALDO,2025-01-17,2025-03-12,2025-10-11,157.9,142.11,15.79,267,213,54,0.9,0.1,pago_parcial,0,1,0,1,0,181_360_dias
168,CXC_000168,S,AHORRO,48227632139,1517,COBRO SERVICIO TRANSPORTE,2024-10-20,2025-04-20,2025-10-11,1769.52,1769.52,0.0,356,174,182,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
169,CXC_000169,S,AHORRO,38729259112,176,COMISION RETIRO CORRESPONSAL B,2025-06-04,2025-07-20,2025-10-11,13718.19,13718.19,0.0,129,83,46,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
170,CXC_000170,S,AHORRO,72981754643,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-20,2025-08-19,2025-10-11,662.21,662.21,0.0,174,53,121,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
171,CXC_000171,S,AHORRO,12844959102,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-05,2025-08-20,2025-10-11,1763.71,1763.71,0.0,128,52,76,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
172,CXC_000172,S,AHORRO,84054830022,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-20,2025-09-02,2025-10-11,11009.58,11009.58,0.0,174,39,135,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
173,CXC_000173,S,AHORRO,99702646715,70,TRANSFERENCIA BILLETERA DIGITAL,2025-04-09,2025-06-29,2025-10-11,1802.11,1802.11,0.0,185,104,81,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
174,CXC_000174,S,AHORRO,64365622587,1388,COMISION EXPEDICION DOCUMENTO,2025-07-02,2025-10-05,2025-10-11,668.81,668.81,0.0,101,6,95,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
175,CXC_000175,S,AHORRO,91261122326,798,PAGO SEGURO FINANCIERO,2025-01-31,2025-04-07,2025-10-11,2624.55,2624.55,0.0,253,187,66,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
176,CXC_000176,D,CORRIENTE,16136237208,87,CARGO FISCAL IVA COMISION B,2025-01-11,2025-03-17,2025-10-11,7628.38,7628.38,0.0,273,208,65,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
177,CXC_000177,S,AHORRO,74171185135,1517,COBRO SERVICIO TRANSPORTE,2024-11-17,2025-05-12,2025-10-11,13342.65,12008.39,1334.26,328,152,176,0.9,0.1,pago_parcial,0,1,0,1,0,181_360_dias
178,CXC_000178,S,AHORRO,92728655113,1517,COBRO SERVICIO TRANSPORTE,2024-10-12,2025-06-19,2025-10-11,809.07,809.07,0.0,364,114,250,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
179,CXC_000179,S,AHORRO,21313151242,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-19,2025-06-15,2025-10-11,1129.28,1129.28,0.0,206,118,88,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
180,CXC_000180,S,AHORRO,80441215192,497,PAGO SERVICIO ELECTRONICO,2025-03-31,2025-09-27,2025-10-11,3680.91,3680.91,0.0,194,14,180,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
181,CXC_000181,S,AHORRO,41465578450,834,CARGO FISCAL TRANSACCIONAL,2025-03-16,2025-06-27,2025-10-11,468.67,468.67,0.0,209,106,103,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
182,CXC_000182,S,AHORRO,24847600239,1517,COBRO SERVICIO TRANSPORTE,2024-11-06,2025-06-16,2025-10-11,3397.11,3397.11,0.0,339,117,222,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
183,CXC_000183,S,AHORRO,16101240150,834,CARGO FISCAL TRANSACCIONAL,2025-01-02,2025-08-30,2025-10-11,1582.69,1582.69,0.0,282,42,240,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
184,CXC_000184,S,AHORRO,98022951861,834,CARGO FISCAL TRANSACCIONAL,2025-01-23,2025-06-19,2025-10-11,763.23,686.91,76.32,261,114,147,0.900004,0.099996,pago_parcial,0,1,0,1,0,181_360_dias
185,CXC_000185,S,AHORRO,84665082165,1833,CARGO FISCAL IVA B,2024-12-30,2025-06-28,2025-10-11,349.68,349.68,0.0,285,105,180,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
186,CXC_000186,S,AHORRO,76742424550,834,CARGO FISCAL TRANSACCIONAL,2024-12-13,2025-05-19,2025-10-11,3055.25,3055.25,0.0,302,145,157,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
187,CXC_000187,S,AHORRO,64291502533,627,TRANSFERENCIA BILLETERA A,2025-06-10,2025-08-02,2025-10-11,847.68,847.68,0.0,123,70,53,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
188,CXC_000188,S,AHORRO,35504930795,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-27,2025-10-10,2025-10-11,5089.69,0.0,5089.69,167,1,166,0.0,1.0,sin_pago,0,0,1,1,1,91_180_dias
189,CXC_000189,S,AHORRO,52223933829,1517,COBRO SERVICIO TRANSPORTE,2025-06-05,2025-08-17,2025-10-11,4738.65,4738.65,0.0,128,55,73,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
190,CXC_000190,S,AHORRO,22925905709,497,PAGO SERVICIO ELECTRONICO,2024-12-11,2025-06-07,2025-10-11,385.91,385.91,0.0,304,126,178,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
191,CXC_000191,S,AHORRO,14031925170,834,CARGO FISCAL TRANSACCIONAL,2025-03-13,2025-03-22,2025-10-11,1755.05,1755.05,0.0,212,203,9,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
192,CXC_000192,S,AHORRO,75360386010,834,CARGO FISCAL TRANSACCIONAL,2024-12-04,2025-02-15,2025-10-11,367.81,367.81,0.0,311,238,73,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
193,CXC_000193,S,AHORRO,52792982368,834,CARGO FISCAL TRANSACCIONAL,2024-12-23,2025-06-07,2025-10-11,11600.93,11600.93,0.0,292,126,166,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
194,CXC_000194,S,AHORRO,92536242287,1517,COBRO SERVICIO TRANSPORTE,2025-01-29,2025-08-08,2025-10-11,2088.4,2088.4,0.0,255,64,191,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
195,CXC_000195,S,AHORRO,27059026864,137,COMISION RETIRO CANAL A,2025-01-02,2025-04-08,2025-10-11,927.42,927.42,0.0,282,186,96,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
196,CXC_000196,S,AHORRO,70870258790,1517,COBRO SERVICIO TRANSPORTE,2025-01-11,2025-06-14,2025-10-11,3012.3,3012.3,0.0,273,119,154,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
197,CXC_000197,S,AHORRO,43052963068,176,COMISION RETIRO CORRESPONSAL B,2025-03-03,2025-09-22,2025-10-11,23992.6,23992.6,0.0,222,19,203,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
198,CXC_000198,S,AHORRO,46849451870,349,ABONO CREDITO MORA,2025-06-19,2025-07-27,2025-10-11,3458.4,3458.4,0.0,114,76,38,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
199,CXC_000199,S,AHORRO,99795429791,834,CARGO FISCAL TRANSACCIONAL,2024-10-14,2025-08-26,2025-10-11,12707.91,12707.91,0.0,362,46,316,1.0,0.0,pagada_total,1,0,0,1,0,361_mas_dias
200,CXC_000200,S,AHORRO,26097751232,834,CARGO FISCAL TRANSACCIONAL,2024-12-29,2025-08-24,2025-10-11,1408.57,1408.57,0.0,286,48,238,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
201,CXC_000201,S,AHORRO,33952091735,2106,COMISION TRANSFERENCIA EXTERNA B,2025-04-19,2025-07-28,2025-10-11,2614.83,2614.83,0.0,175,75,100,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
202,CXC_000202,S,AHORRO,68122370165,834,CARGO FISCAL TRANSACCIONAL,2025-01-10,2025-09-03,2025-10-11,17027.72,17027.72,0.0,274,38,236,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
203,CXC_000203,S,AHORRO,77553835953,834,CARGO FISCAL TRANSACCIONAL,2025-05-21,2025-07-30,2025-10-11,1612.9,1612.9,0.0,143,73,70,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
204,CXC_000204,S,AHORRO,69598808505,497,PAGO SERVICIO ELECTRONICO,2024-10-16,2025-01-22,2025-10-11,36142.98,0.0,36142.98,360,262,98,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
205,CXC_000205,S,AHORRO,52484589681,574,COMISION RETIRO INTERNACIONAL,2025-06-04,2025-07-24,2025-10-11,1065.21,958.69,106.52,129,79,50,0.900001,0.099999,pago_parcial,0,1,0,1,0,91_180_dias
206,CXC_000206,S,AHORRO,10690574584,1517,COBRO SERVICIO TRANSPORTE,2025-06-29,2025-08-30,2025-10-11,3267.62,3267.62,0.0,104,42,62,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
207,CXC_000207,S,AHORRO,14930621476,2287,RETIRO CANAL B,2024-11-24,2025-03-20,2025-10-11,8449.47,8449.47,0.0,321,205,116,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
208,CXC_000208,S,AHORRO,96236235704,627,TRANSFERENCIA BILLETERA A,2024-12-27,2025-02-19,2025-10-11,462.52,462.52,0.0,288,234,54,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
209,CXC_000209,S,AHORRO,13819893242,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-02,2025-04-14,2025-10-11,3408.66,3408.66,0.0,282,180,102,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
210,CXC_000210,S,AHORRO,42662685693,1157,COMISION CONSULTA SALDO,2025-05-28,2025-09-30,2025-10-11,298.94,298.94,0.0,136,11,125,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
211,CXC_000211,S,AHORRO,36702095625,87,CARGO FISCAL IVA COMISION B,2024-11-30,2025-07-09,2025-10-11,1061.28,1061.28,0.0,315,94,221,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
212,CXC_000212,S,AHORRO,15862994457,627,TRANSFERENCIA BILLETERA A,2025-01-07,2025-02-21,2025-10-11,7065.7,7065.7,0.0,277,232,45,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
213,CXC_000213,S,AHORRO,89991571866,2107,CARGO FISCAL IVA TRASLADO,2025-03-05,2025-06-15,2025-10-11,4851.25,4851.25,0.0,220,118,102,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
214,CXC_000214,S,AHORRO,54070684637,301,PAGO TARJETA CREDITO B,2025-02-24,2025-07-22,2025-10-11,25857.92,0.0,25857.92,229,81,148,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
215,CXC_000215,S,AHORRO,94384051142,834,CARGO FISCAL TRANSACCIONAL,2025-04-03,2025-07-18,2025-10-11,6826.61,6826.61,0.0,191,85,106,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
216,CXC_000216,S,AHORRO,51619532144,627,TRANSFERENCIA BILLETERA A,2024-11-11,2025-02-10,2025-10-11,1388.65,1388.65,0.0,334,243,91,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
217,CXC_000217,S,AHORRO,52472459682,834,CARGO FISCAL TRANSACCIONAL,2024-11-05,2025-02-20,2025-10-11,218.45,218.45,0.0,340,233,107,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
218,CXC_000218,S,AHORRO,79896907551,176,COMISION RETIRO CORRESPONSAL B,2025-02-02,2025-08-25,2025-10-11,1170.77,1053.69,117.08,251,47,204,0.899997,0.100003,pago_parcial,0,1,0,1,0,181_360_dias
219,CXC_000219,S,AHORRO,72554706891,834,CARGO FISCAL TRANSACCIONAL,2025-07-03,2025-08-24,2025-10-11,14672.13,14672.13,0.0,100,48,52,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
220,CXC_000220,S,AHORRO,48976901807,1705,TRANSFERENCIA BOTON DIGITAL,2025-05-30,2025-08-07,2025-10-11,28419.69,28419.69,0.0,134,65,69,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
221,CXC_000221,S,AHORRO,29599525291,137,COMISION RETIRO CANAL A,2025-03-24,2025-03-30,2025-10-11,5493.7,4944.33,549.37,201,195,6,0.9,0.1,pago_parcial,0,1,0,1,0,181_360_dias
222,CXC_000222,S,AHORRO,65680958485,1705,TRANSFERENCIA BOTON DIGITAL,2024-10-26,2025-09-05,2025-10-11,12780.25,12780.25,0.0,350,36,314,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
223,CXC_000223,S,AHORRO,53359148966,834,CARGO FISCAL TRANSACCIONAL,2025-05-26,2025-06-18,2025-10-11,9503.68,8553.31,950.37,138,115,23,0.9,0.1,pago_parcial,0,1,0,1,0,91_180_dias
224,CXC_000224,S,AHORRO,91027085913,176,COMISION RETIRO CORRESPONSAL B,2024-12-21,2025-06-19,2025-10-11,4575.93,4575.93,0.0,294,114,180,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
225,CXC_000225,S,AHORRO,68665823454,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-12,2025-08-08,2025-10-11,374.06,374.06,0.0,121,64,57,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
226,CXC_000226,S,AHORRO,56129235577,87,CARGO FISCAL IVA COMISION B,2025-02-17,2025-09-24,2025-10-11,14940.44,14940.44,0.0,236,17,219,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
227,CXC_000227,S,AHORRO,95788829108,137,COMISION RETIRO CANAL A,2024-12-16,2025-04-25,2025-10-11,871.64,871.64,0.0,299,169,130,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
228,CXC_000228,S,AHORRO,69970122168,795,PAGO AUTOMATICO TARJETA B,2025-05-25,2025-06-23,2025-10-11,432.53,432.53,0.0,139,110,29,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
229,CXC_000229,S,AHORRO,11267614359,1517,COBRO SERVICIO TRANSPORTE,2025-02-01,2025-03-19,2025-10-11,226.7,226.7,0.0,252,206,46,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
230,CXC_000230,S,AHORRO,76797841218,834,CARGO FISCAL TRANSACCIONAL,2025-01-01,2025-01-15,2025-10-11,5157.67,5157.67,0.0,283,269,14,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
231,CXC_000231,S,AHORRO,67275623314,834,CARGO FISCAL TRANSACCIONAL,2025-02-01,2025-05-14,2025-10-11,10758.58,10758.58,0.0,252,150,102,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
232,CXC_000232,S,AHORRO,59353749304,333,CARGO FISCAL IVA A,2025-01-31,2025-07-16,2025-10-11,475.42,149.34,326.08,253,87,166,0.314122,0.685878,pago_parcial,0,1,0,1,0,181_360_dias
233,CXC_000233,S,AHORRO,53405307950,1517,COBRO SERVICIO TRANSPORTE,2025-01-22,2025-09-15,2025-10-11,3923.61,3923.61,0.0,262,26,236,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
234,CXC_000234,S,AHORRO,56015051765,1288,COMPRA ESTABLECIMIENTO A,2025-04-10,2025-08-14,2025-10-11,6227.48,6227.48,0.0,184,58,126,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
235,CXC_000235,S,AHORRO,93633232549,1517,COBRO SERVICIO TRANSPORTE,2025-04-26,2025-05-17,2025-10-11,6513.5,6513.5,0.0,168,147,21,1.0,0.0,pagada_total,1,0,0,1,0,91_180_dias
236,CXC_000236,S,AHORRO,37771171749,176,COMISION RETIRO CORRESPONSAL B,2025-04-13,2025-06-30,2025-10-11,4096.18,4096.18,0.0,181,103,78,1.0,0.0,pagada_total,1,0,0,1,0,181_360_dias
237,CXC_000237,S,AHORRO,62065002101,834,CARGO FISCAL TRANSACCIONAL,2025-04-06,2025-04-18,2025-10-11,2485.9,0.0,2485.9,188,176,12,0.0,1.0,sin_pago,0,0,1,1,1,181_360_dias
